Theta,Tajima.D,Tajima.Pi,Segregating.Sites,Max.Pairwise.Difference,Max.Pairwise.Difference.Excluding.Ambiguous,Max.Variable.Block.Length,Max.Variable.Block.Length.Excluding.Ambiguous,Min.Pairwise.Difference,Min.Pairwise.Difference.Excluding.Ambiguous
0.1840554,162,1.792187,0.2851686,95,161,162,162,0,1
0.1840554,162,1.649579,0.2771228,90,161,162,162,1,2
0.1840554,162,1.710102,0.2805375,94,162,162,162,2,2
0.1840554,162,1.244815,0.2542864,83,162,162,107,0,2
0.1840554,162,1.139817,0.2483626,90,160,162,115,1,2
0.1840554,162,1.068983,0.2443662,87,160,162,162,1,2
0.1840554,162,0.6819503,0.2225303,77,158,162,87,1,3
0.1840554,162,0.5299466,0.2139544,83,157,162,128,0,0
0.1840554,162,0.6955604,0.2232981,79,159,162,83,0,1
0.1840554,162,0.8657065,0.2328976,78,160,162,70,0,1
0.1829192,161,0.8225873,0.2290493,89,158,145,134,1,2
0.1840554,162,0.4666272,0.210382,80,160,162,52,0,2
0.1840554,162,0.02772472,0.1856196,72,159,162,26,0,1
0.1829192,161,0.3961721,0.2051363,80,158,150,115,1,1
0.1840554,162,-0.07780323,0.1796658,66,157,162,49,0,0
0.1840554,162,0.1705314,0.1936766,79,158,162,69,0,0
0.1829192,161,0.1695452,0.1924272,75,156,150,44,0,0
0.1840554,162,0.6486076,0.2206491,82,159,162,51,0,3
0.1829192,161,0.006794704,0.1833003,70,157,144,31,0,0
0.1829192,161,0.4722876,0.2094048,76,158,151,57,0,0
0.1829192,161,-0.02492345,0.1815216,82,156,151,76,0,0
0.1840554,162,0.672952,0.2220226,82,160,162,48,1,1
0.1840554,162,0.5492154,0.2150415,74,159,162,49,0,3
0.1840554,162,0.6489521,0.2206685,81,160,162,69,0,1
0.1840554,162,0.758257,0.2268354,82,159,162,36,0,0
0.1840554,162,0.9206505,0.2359975,84,158,162,107,1,2
0.1840554,162,0.562534,0.2157929,79,158,162,77,1,1
0.1840554,162,0.5257721,0.2137189,76,159,162,57,0,1
0.1840554,162,0.2777821,0.1997275,89,158,162,77,0,2
0.1840554,162,0.5182448,0.2132942,78,158,162,92,0,2
0.1840554,162,0.7466082,0.2261782,80,159,162,33,0,1
0.1840554,162,0.4543688,0.2096904,83,158,162,70,0,0
0.1840554,162,0.4661103,0.2103528,79,158,162,50,0,0
0.1829192,161,0.5263112,0.2124344,80,157,151,54,0,0
0.1829192,161,0.9734052,0.237507,87,159,144,104,0,1
0.1840554,162,0.606134,0.2182528,78,159,162,68,0,1
0.1840554,162,0.4850611,0.211422,83,158,162,57,0,0
0.1840554,162,0.5861628,0.217126,83,159,162,48,0,2
0.1840554,162,0.3724697,0.2050697,76,159,162,57,0,1
0.1840554,162,0.4547266,0.2097106,82,159,162,92,0,2
0.1840554,162,0.3657773,0.2046921,83,160,162,63,0,2
0.1840554,162,0.3957009,0.2063804,79,156,162,37,0,1
0.1840554,162,0.6242764,0.2192764,81,159,162,113,0,0
0.1829192,161,0.4380896,0.207487,79,157,151,72,0,0
0.1840554,162,0.3843437,0.2057396,81,157,162,66,0,1
0.1840554,162,0.6433066,0.22035,82,160,162,68,0,1
0.1840554,162,0.6256546,0.2193541,82,160,162,88,0,0
0.1840554,162,0.4347422,0.2085831,74,160,162,27,1,2
0.1840554,162,0.5572065,0.2154924,80,159,162,82,0,1
0.1840554,162,0.08139648,0.1886477,70,157,162,38,0,0
0.1840554,162,0.4275859,0.2081793,90,160,162,54,0,1
0.1829192,161,0.7795498,0.2266358,96,160,144,58,0,0
0.1840554,162,0.5174762,0.2132508,91,158,162,50,0,0
0.1829192,161,0.6933814,0.2218035,79,158,150,69,0,1
0.1840554,162,0.5266203,0.2137667,81,159,162,56,0,2
0.1829192,161,0.04697903,0.1855538,72,158,120,41,0,0
0.1817831,160,0.3231815,0.1997971,82,159,106,21,1,2
0.1829192,161,0.6572369,0.2197766,89,157,117,44,0,1
0.1840554,162,0.7630675,0.2271068,87,159,162,113,1,1
0.1840554,162,0.6676908,0.2217258,79,158,162,72,0,2
0.1840554,162,0.6765301,0.2222245,95,159,162,86,0,1
0.180647,159,0.9458139,0.2330449,91,156,132,74,1,1
0.1840554,162,0.5392762,0.2144808,87,160,162,89,1,1
0.1840554,162,1.026112,0.2419475,98,159,162,162,0,0
0.1840554,162,0.9227311,0.2361148,88,161,162,96,0,0
0.1840554,162,0.7027564,0.2237041,81,159,162,74,0,2
0.1840554,162,1.170708,0.2501054,94,161,162,148,0,0
0.1840554,162,1.15613,0.249283,95,161,162,115,0,3
0.1840554,162,0.5731623,0.2163926,82,159,162,92,1,1
0.1840554,162,0.9997666,0.2404611,93,160,162,94,1,2
0.1840554,162,1.421136,0.2642343,106,162,162,162,1,2
0.1840554,162,1.066518,0.2442272,94,158,162,108,1,3
0.1840554,162,1.013655,0.2412447,86,160,162,98,0,0
0.1840554,162,1.60044,0.2743504,92,160,162,70,2,3
0.1840554,162,1.11204,0.2467954,84,160,162,126,0,5
0.1840554,162,1.337554,0.2595187,91,161,162,162,0,0
0.1840554,162,1.267357,0.2555582,86,160,162,156,0,0
0.1840554,162,1.04937,0.2432597,86,158,162,152,0,1
0.1840554,162,1.010885,0.2410884,88,160,162,50,1,5
0.1840554,162,1.257895,0.2550244,94,160,162,162,0,1
0.1840554,162,1.120415,0.247268,94,158,162,135,0,0
0.1840554,162,1.206012,0.2520972,87,159,162,50,1,1
0.1840554,162,1.161193,0.2495686,86,159,162,130,0,1
0.1840554,162,0.7712972,0.2275711,88,159,162,54,0,1
0.1840554,162,0.6530868,0.2209018,84,158,162,71,0,1
0.1840554,162,1.395016,0.2627606,91,161,162,55,1,1
0.1840554,162,1.370605,0.2613834,88,159,162,96,0,0
0.1829192,161,1.031842,0.2407841,82,160,149,67,0,1
0.1840554,162,0.7208723,0.2247262,82,157,162,85,0,3
0.1840554,162,1.398448,0.2629543,90,161,162,77,1,1
0.1840554,162,1.587532,0.2736222,90,161,162,162,0,2
0.1840554,162,0.9163302,0.2357537,82,160,162,108,0,3
0.1840554,162,0.9974077,0.24032800000000001,92,159,162,162,1,3
0.1840554,162,1.123649,0.2474504,89,158,162,149,1,2
0.1840554,162,1.078962,0.2449292,88,161,162,156,0,1
0.1840554,162,0.8965843,0.2346397,83,158,162,68,0,2
0.1840554,162,0.7601388,0.2269416,82,160,162,89,1,2
0.1840554,162,1.37152,0.261435,92,161,162,87,1,2
0.1817831,160,0.9658371,0.2356184,84,160,108,108,0,1
0.1840554,162,1.216349,0.2526804,83,161,162,57,2,5
0.1840554,162,1.413291,0.2637917,93,161,162,162,0,2
0.1840554,162,0.9115329,0.2354831,83,159,162,79,0,0
0.1840554,162,0.8652957,0.2328744,79,159,162,102,0,1
0.1840554,162,1.434839,0.2650074,88,161,162,143,0,2
0.1840554,162,1.082342,0.2451199,82,159,162,136,1,3
0.1840554,162,0.7509417,0.2264227,80,160,162,56,0,1
0.1840554,162,0.8072242,0.2295981,85,161,162,94,0,3
0.1829192,161,0.3819062,0.2043362,81,156,149,25,0,0
0.1840554,162,1.095753,0.2458765,83,161,162,110,0,0
0.1840554,162,0.6199164,0.2190304,81,159,162,27,0,1
0.1840554,162,0.7173472,0.2245273,82,158,162,70,0,0
0.1840554,162,0.7515911,0.2264593,84,160,162,74,0,0
0.1840554,162,0.9625675,0.2383624,84,161,162,98,2,3
0.1840554,162,1.268536,0.2556248,87,160,162,162,2,5
0.1840554,162,1.583066,0.2733702,103,160,162,162,1,2
0.1840554,162,1.492076,0.2682366,90,161,162,114,0,0
0.1829192,161,1.067213,0.2427677,82,158,151,139,0,1
0.1840554,162,1.387595,0.2623419,92,160,162,162,0,1
0.1840554,162,1.304079,0.2576301,94,159,162,150,0,1
0.1840554,162,0.9279525,0.2364094,88,159,162,63,0,1
0.1840554,162,1.261778,0.2552435,84,159,162,162,0,0
0.1840554,162,0.8443571,0.2316931,82,160,162,149,0,2
0.1840554,162,1.416379,0.2639659,91,160,162,128,0,3
0.1840554,162,1.708777,0.2804627,97,161,162,162,0,3
0.1840554,162,1.172828,0.2502251,87,160,162,91,1,1
0.1840554,162,0.5125728,0.2129742,74,159,162,52,0,0
0.1840554,162,0.374431,0.2051804,77,158,162,36,0,1
0.1840554,162,0.5124138,0.2129652,78,158,162,31,0,2
0.1840554,162,1.119276,0.2472037,86,160,162,61,0,0
0.1840554,162,1.039934,0.2427273,92,159,162,82,0,0
0.1840554,162,1.140479,0.2484,86,160,162,127,0,2
0.1840554,162,1.325972,0.2588652,92,159,162,162,1,1
0.1840554,162,1.351443,0.2603023,87,162,162,149,1,5
0.1840554,162,1.043499,0.2429285,95,161,162,82,0,1
0.1840554,162,1.234571,0.2537085,87,158,162,121,1,2
0.1840554,162,0.9271176,0.2363623,89,158,162,59,0,1
0.1840554,162,0.748278,0.2262724,88,161,162,52,1,2
0.1840554,162,0.8713652,0.2332168,91,158,162,91,1,2
0.1840554,162,1.123304,0.247431,88,160,162,156,2,2
0.1840554,162,1.437052,0.2651323,91,161,162,129,2,2
0.1840554,162,1.204011,0.2519843,93,161,162,74,3,6
0.1840554,162,1.45546,0.2661708,93,161,162,136,1,3
0.1840554,162,1.469335,0.2669536,93,160,162,162,0,1
0.1840554,162,1.104168,0.2463513,87,159,162,142,0,0
0.1840554,162,1.138372,0.2482811,91,159,162,145,0,1
0.1840554,162,1.335553,0.2594058,84,161,162,161,1,1
0.1840554,162,1.43912,0.2652489,91,161,162,162,0,1
0.1829192,161,1.094558,0.2443012,86,160,117,72,1,2
0.1840554,162,1.216203,0.2526722,88,159,162,149,1,2
0.1840554,162,1.133085,0.2479828,85,158,162,113,0,0
0.1840554,162,1.484893,0.2678314,89,161,162,162,2,5
0.1840554,162,1.392803,0.2626358,92,159,162,162,2,5
0.1840554,162,1.453644,0.2660684,92,160,162,97,1,4
0.1840554,162,1.396514,0.2628451,91,160,162,152,0,1
0.1840554,162,1.888982,0.2906296,97,161,162,162,1,1
0.1840554,162,1.792532,0.285188,98,161,162,148,2,3
0.1840554,162,1.553407,0.2716969,93,160,162,114,1,3
0.1840554,162,1.387754,0.2623509,90,161,162,108,0,0
0.1840554,162,0.8534879,0.2322082,84,157,162,57,0,1
0.1840554,162,0.6837261,0.2226305,76,160,162,45,0,0
0.1840554,162,1.319544,0.2585026,86,159,162,162,2,4
0.1840554,162,1.485688,0.2678763,91,159,162,149,1,3
0.1840554,162,1.756207,0.2831386,95,161,162,161,1,3
0.1840554,162,1.43358,0.2649364,93,160,162,162,2,5
0.1840554,162,1.51377,0.2694606,91,160,162,162,0,4
0.1840554,162,1.459051,0.2663734,89,160,162,82,0,2
0.1840554,162,1.056036,0.2436358,85,158,162,110,1,3
0.1840554,162,1.465677,0.2667473,90,160,162,147,1,2
0.1840554,162,1.653873,0.2773651,97,161,162,162,2,2
0.1840554,162,1.59869,0.2742517,86,160,162,158,1,2
0.1840554,162,1.528559,0.270295,97,160,162,125,0,0
0.1840554,162,1.435687,0.2650553,99,161,162,162,1,5
0.1840554,162,1.434124,0.264967,92,160,162,162,1,3
0.1840554,162,1.616939,0.2752813,91,161,162,159,1,1
0.1840554,162,1.732963,0.2818272,96,160,162,162,2,3
0.1840554,162,1.958344,0.294543,92,160,162,159,2,3
0.1840554,162,1.497894,0.2685649,88,161,162,162,2,4
0.1840554,162,2.106147,0.3028819,97,161,162,162,2,2
0.1840554,162,1.765868,0.2836837,96,161,162,162,2,3
0.1840554,162,1.709122,0.2804821,91,161,162,130,1,6
0.1840554,162,1.7012100000000001,0.2800358,93,160,162,162,1,3
0.1840554,162,1.766107,0.2836972,92,162,162,134,2,3
0.1840554,162,1.801464,0.285692,94,162,162,162,1,4
0.1840554,162,1.76335,0.2835416,94,161,162,162,0,2
0.1840554,162,1.84513,0.2881556,96,161,162,162,2,6
0.1840554,162,1.789311,0.2850063,99,160,162,162,2,6
0.1840554,162,1.841565,0.2879544,99,161,162,153,2,2
0.1840554,162,1.904739,0.2915186,94,160,162,162,2,6
0.1840554,162,1.714144,0.2807655,91,159,162,154,0,0
0.1840554,162,2.140046,0.3047944,102,161,162,162,0,8
0.1840554,162,1.836582,0.2876733,93,160,162,161,3,4
0.1840554,162,1.836781,0.2876845,92,160,162,162,1,3
0.1840554,162,1.593549,0.2739616,92,159,162,162,2,2
0.1840554,162,1.945967,0.2938447,100,162,162,156,3,3
0.1840554,162,1.825623,0.287055,97,161,162,162,2,8
0.1840554,162,1.91106,0.2918753,97,162,162,162,1,3
0.1840554,162,1.651342,0.2772223,97,162,162,162,1,4
0.1840554,162,2.02711,0.2984227,95,161,162,162,0,2
0.1840554,162,1.593297,0.2739474,95,160,162,162,1,2
0.1840554,162,1.759706,0.283336,95,161,162,162,2,3
0.1840554,162,1.602375,0.2744596,99,159,162,98,1,3
0.1840554,162,1.963499,0.2948338,104,161,162,162,1,5
0.1840554,162,1.662977,0.2778787,93,162,162,162,1,1
0.1840554,162,2.030291,0.2986021,100,161,162,162,1,8
0.1840554,162,2.025348,0.2983233,100,161,162,162,3,9
0.1840554,162,1.888902,0.2906251,92,161,162,162,2,4
0.1840554,162,1.845793,0.2881929,95,160,162,162,0,3
0.1840554,162,1.967594,0.2950649,103,161,162,162,0,6
0.1840554,162,1.393876,0.2626963,92,159,162,161,1,5
0.1840554,162,1.884251,0.2903627,106,161,162,162,2,4
0.1840554,162,1.672863,0.2784365,100,161,162,162,2,5
0.1840554,162,1.492129,0.2682396,91,161,162,121,2,4
0.1840554,162,1.565467,0.2723773,90,161,162,162,0,2
0.1840554,162,1.280026,0.256273,94,160,162,162,0,0
0.1840554,162,1.519561,0.2697873,96,161,162,162,2,2
0.1840554,162,1.606682,0.2747026,99,162,162,159,0,2
0.1840554,162,1.572928,0.2727982,93,160,162,162,1,2
0.1840554,162,1.338031,0.2595456,85,161,162,151,1,1
0.1840554,162,0.8762421,0.233492,91,161,162,80,0,1
0.1840554,162,1.191792,0.251295,85,160,162,142,0,0
0.1840554,162,0.5705914,0.2162475,75,160,162,68,0,2
0.1840554,162,0.8557143,0.2323338,82,160,162,53,0,1
0.1840554,162,0.818038,0.2302082,87,159,162,159,0,0
0.1840554,162,0.8436945,0.2316557,90,161,162,72,0,0
0.1840554,162,1.110132,0.2466878,86,160,162,66,0,2
0.1840554,162,1.0085,0.2409538,84,160,162,67,0,0
0.1840554,162,0.871511,0.2332251,79,158,162,68,0,0
0.1840554,162,0.4578277,0.2098855,73,159,162,41,0,0
0.1840554,162,0.7824291,0.2281992,83,158,162,71,0,2
0.1840554,162,0.5012156,0.2123334,91,160,162,77,0,1
0.1829192,161,0.3976386,0.2052185,80,157,149,54,0,1
0.1840554,162,0.5184039,0.2133032,79,157,162,54,0,1
0.1840554,162,0.9378917,0.2369702,85,158,162,72,0,2
0.1840554,162,0.6120313,0.2185855,77,158,162,55,0,1
0.1829192,161,0.6774624,0.2209108,82,159,151,54,0,0
0.1829192,161,0.05284536,0.1858828,75,158,144,47,0,1
0.1817831,160,0.03124336,0.1835246,70,157,108,35,0,0
0.1840554,162,0.3866231,0.2058682,75,159,162,38,0,0
0.1829192,161,0.1303075,0.1902268,72,157,117,27,0,0
0.1840554,162,0.6825997,0.2225669,84,159,162,76,1,1
0.1840554,162,0.6307832,0.2196435,81,161,162,69,0,1
0.1840554,162,-0.1640226,0.1748014,66,156,162,41,0,0
0.1840554,162,0.5984477,0.2178191,78,159,162,49,0,1
0.1840554,162,0.4155264,0.20749889999999999,77,159,162,68,0,1
0.1840554,162,0.2524702,0.1982995,76,158,162,49,0,1
0.1840554,162,0.5214916,0.2134774,79,158,162,73,0,0
0.1840554,162,0.3494902,0.2037732,84,157,162,59,0,0
0.1840554,162,0.7509417,0.2264227,83,158,162,25,0,1
0.1840554,162,0.4526858,0.2095954,79,158,162,59,1,1
0.1840554,162,0.7562559,0.2267225,78,160,162,34,0,1
0.1840554,162,0.535115,0.214246,82,158,162,54,0,1
0.1829192,161,0.2769923,0.1984528,80,156,145,33,0,1
0.1840554,162,0.4634996,0.2102055,82,159,162,61,0,0
0.1840554,162,0.3493179,0.2037635,84,159,162,70,0,0
0.1829192,161,0.3462683,0.2023377,80,158,144,41,0,1
0.1840554,162,-0.3900403,0.1620497,64,155,162,46,0,0
0.1840554,162,0.2761786,0.1996371,79,159,162,81,0,0
0.1840554,162,0.8330529,0.2310553,80,158,162,99,0,2
0.1817831,160,0.4660788,0.2077621,78,157,144,40,0,0
0.1840554,162,0.3085407,0.2014629,75,158,162,36,0,1
0.1829192,161,0.6853286,0.2213519,82,158,149,99,0,1
0.1840554,162,1.089352,0.2455154,83,161,162,99,1,1
0.1840554,162,1.230383,0.2534722,92,160,162,126,0,0
0.1829192,161,1.224671,0.2515978,84,160,145,73,1,1
0.1840554,162,1.194151,0.2514281,89,160,162,158,0,2
0.1840554,162,1.292483,0.2569758,93,160,162,144,1,1
0.1840554,162,1.35616,0.2605684,88,161,162,110,1,5
0.1840554,162,1.307114,0.2578013,86,160,162,153,1,3
0.1840554,162,1.271014,0.2557646,92,162,162,152,0,2
0.1840554,162,1.277283,0.2561183,93,159,162,159,0,0
0.1840554,162,0.8597827,0.2325634,83,160,162,70,1,1
0.1840554,162,1.490618,0.2681544,90,161,162,97,1,2
0.1840554,162,1.006167,0.2408222,86,158,162,84,0,0
0.1840554,162,1.293504,0.2570334,85,160,162,162,1,2
0.1840554,162,1.180806,0.2506752,87,159,162,136,0,1
0.1840554,162,1.120243,0.2472583,86,159,162,95,1,2
0.1840554,162,1.180395,0.250652,88,160,162,61,1,3
0.1840554,162,1.173451,0.2502602,96,160,162,162,1,1
0.1840554,162,0.5826907,0.2169301,79,158,162,86,0,1
0.1840554,162,1.092877,0.2457143,84,159,162,153,0,0
0.1840554,162,1.469971,0.2669895,89,160,162,82,1,1
0.1840554,162,1.34642,0.2600189,84,161,162,56,1,2
0.1840554,162,1.625831,0.275783,93,161,162,108,1,2
0.1840554,162,1.343147,0.2598342,89,160,162,95,0,1
0.1840554,162,1.324805,0.2587994,91,159,162,159,0,1
0.1840554,162,1.049595,0.2432724,87,160,162,51,0,0
0.1840554,162,1.372235,0.2614754,90,160,162,152,1,1
0.1840554,162,1.03625,0.2425195,88,161,162,46,0,2
0.1840554,162,0.9606326,0.2382532,86,160,162,154,1,1
0.1840554,162,1.248022,0.2544674,93,161,162,162,0,0
0.1840554,162,1.231403,0.2535298,86,161,162,124,0,1
0.1840554,162,1.032301,0.2422967,90,159,162,94,0,3
0.1840554,162,1.730021,0.2816612,93,160,162,154,2,3
0.1840554,162,0.9941874,0.2401463,87,159,162,104,0,0
0.1840554,162,1.23958,0.2539911,85,159,162,156,0,4
0.1840554,162,1.195331,0.2514946,84,160,162,66,0,0
0.1829192,161,0.9520331,0.2363085,87,159,150,124,0,3
0.1840554,162,1.059137,0.2438107,90,158,162,71,0,0
0.1840554,162,0.9519524,0.2377635,87,160,162,86,2,2
0.1840554,162,0.6898354,0.2229751,82,160,162,79,1,1
0.1840554,162,0.7934285,0.2288197,86,161,162,46,0,3
0.1840554,162,0.7950188,0.2289095,83,161,162,46,0,0
0.1840554,162,1.47669,0.2673686,87,161,162,154,0,0
0.1840554,162,1.421481,0.2642538,91,160,162,162,2,3
0.1840554,162,1.262188,0.2552667,92,160,162,162,1,3
0.1840554,162,1.134887,0.2480844,83,162,162,50,1,4
0.1840554,162,1.202368,0.2518916,85,159,162,162,0,3
0.1840554,162,0.9602616,0.2382323,90,160,162,162,0,0
0.1840554,162,1.198445,0.2516703,87,161,162,86,1,1
0.1840554,162,1.015404,0.2413434,87,159,162,157,0,0
0.1840554,162,1.379484,0.2618844,89,159,162,126,0,0
0.1840554,162,1.346367,0.2600159,89,160,162,162,0,2
0.1840554,162,1.051053,0.2433546,91,160,162,111,2,3
0.1829192,161,0.9221015,0.23463,84,159,144,93,1,2
0.1840554,162,1.096349,0.2459102,83,160,162,148,1,2
0.1840554,162,1.457713,0.2662979,94,160,162,101,0,0
0.1840554,162,1.102538,0.2462594,85,160,162,151,1,4
0.1840554,162,1.256092,0.2549227,95,160,162,162,0,0
0.1840554,162,0.9494079,0.2376199,82,160,162,131,1,2
0.1840554,162,0.6159539,0.2188068,84,157,162,80,0,3
0.1840554,162,0.7261732,0.2250253,82,158,162,98,0,1
0.1840554,162,1.13979,0.2483611,89,160,162,162,0,0
0.1840554,162,1.102154,0.2462377,85,159,162,115,0,0
0.1840554,162,1.285963,0.256608,88,159,162,156,1,1
0.1840554,162,1.162823,0.2496606,88,160,162,139,0,0
0.1840554,162,1.382718,0.2620668,95,161,162,84,1,5
0.1840554,162,0.9504946,0.2376812,85,158,162,104,0,1
0.1840554,162,0.8100867,0.2297596,84,158,162,53,0,1
0.1840554,162,1.254237,0.254818,84,161,162,138,0,1
0.1840554,162,0.996427,0.2402727,87,160,162,82,2,3
0.1840554,162,1.32841,0.2590028,87,160,162,79,0,0
0.1840554,162,1.050549,0.2433262,90,159,162,68,0,1
0.1840554,162,0.8600345,0.2325776,86,156,162,116,0,3
0.1829192,161,1.00003,0.2390001,82,160,145,87,1,1
0.1840554,162,1.214652,0.2525847,86,161,162,153,1,1
0.1840554,162,1.080751,0.2450302,90,159,162,66,0,0
0.1840554,162,0.9521114,0.2377725,90,160,162,73,1,2
0.1840554,162,1.18624,0.2509817,84,160,162,162,1,4
0.1840554,162,1.247068,0.2544136,89,160,162,88,1,3
0.1840554,162,1.394552,0.2627345,96,160,162,146,1,1
0.1840554,162,1.256132,0.254925,88,161,162,60,1,1
0.1840554,162,1.297651,0.2572674,95,159,162,158,0,1
0.1840554,162,1.047276,0.2431415,85,160,162,152,0,0
0.1840554,162,1.228541,0.2533683,92,160,162,156,0,1
0.1840554,162,0.9597315,0.2382024,80,160,162,48,0,1
0.1840554,162,1.513266,0.2694322,91,160,162,162,1,3
0.1840554,162,1.690462,0.2794294,91,162,162,162,1,4
0.1840554,162,1.666118,0.2780559,94,160,162,162,0,0
0.1840554,162,1.508018,0.2691361,91,160,162,162,1,1
0.1840554,162,1.45053,0.2658927,90,160,162,162,2,2
0.1840554,162,1.702244,0.2800941,91,160,162,148,0,0
0.1840554,162,1.437132,0.2651368,93,160,162,162,0,0
0.1840554,162,1.453936,0.2660848,91,162,162,119,0,1
0.1840554,162,1.426437,0.2645334,95,160,162,162,1,3
0.1840554,162,1.457633,0.2662934,88,162,162,158,1,4
0.1840554,162,1.307418,0.2578185,97,159,162,153,1,1
0.1840554,162,1.480056,0.2675585,90,160,162,162,0,2
0.1840554,162,1.769512,0.2838893,97,162,162,162,1,1
0.1840554,162,1.496555,0.2684894,95,160,162,162,0,6
0.1840554,162,1.746798,0.2826078,92,161,162,161,2,2
0.1840554,162,1.839803,0.287855,97,160,162,162,1,2
0.1840554,162,1.840121,0.2878729,95,160,162,148,1,1
0.1840554,162,1.65981,0.2777,97,159,162,162,0,1
0.1840554,162,1.835496,0.287612,92,161,162,162,2,3
0.1840554,162,1.734222,0.2818982,93,161,162,162,3,4
0.1840554,162,1.576705,0.2730113,93,161,162,162,1,1
0.1840554,162,1.264044,0.2553713,83,160,162,93,0,0
0.1840554,162,1.763112,0.2835282,95,161,162,162,2,3
0.1840554,162,1.916361,0.2921743,93,161,162,100,1,2
0.1840554,162,1.884078,0.29035300000000003,94,162,162,162,0,2
0.1840554,162,1.380518,0.2619427,96,160,162,162,1,5
0.1840554,162,1.786104,0.2848254,96,160,162,162,1,2
0.1840554,162,1.819686,0.28672,93,161,162,162,2,3
0.1840554,162,1.680775,0.2788828,90,160,162,157,0,3
0.1840554,162,1.262878,0.2553055,83,160,162,147,1,1
0.1840554,162,1.518713,0.2697395,89,161,162,156,0,1
0.1840554,162,1.531435,0.2704573,87,161,162,162,2,3
0.1840554,162,1.982132,0.2958851,96,161,162,162,2,2
0.1840554,162,1.89476,0.2909556,96,160,162,162,2,7
0.1840554,162,1.771832,0.2840202,97,160,162,162,1,4
0.1840554,162,1.933059,0.2931164,98,161,162,162,3,3
0.1840554,162,1.795381,0.2853488,99,162,162,160,1,1
0.1840554,162,1.928792,0.2928757,99,161,162,162,2,5
0.1840554,162,1.866652,0.2893698,92,161,162,162,0,0
0.1840554,162,1.943568,0.2937093,104,160,162,148,2,5
0.1840554,162,1.980157,0.2957737,96,161,162,162,2,2
0.1840554,162,2.096857,0.3023577,98,161,162,162,2,6
0.1840554,162,1.88865,0.2906109,99,160,162,162,1,5
0.1840554,162,1.351893,0.2603277,93,159,162,162,1,2
0.1840554,162,1.885231,0.290418,88,162,162,154,0,3
0.1840554,162,1.857746,0.2888674,97,160,162,162,2,3
0.1840554,162,1.997505,0.2967524,102,162,162,162,0,5
0.1840554,162,1.785932,0.2848157,92,161,162,162,2,5
0.1840554,162,1.941395,0.2935867,96,161,162,162,3,5
0.1840554,162,1.835959,0.2876382,99,160,162,162,0,4
0.1840554,162,1.782407,0.2846168,98,160,162,162,2,3
0.1840554,162,1.752006,0.2829016,92,160,162,162,1,2
0.1840554,162,1.680271,0.2788544,94,161,162,111,0,5
0.1840554,162,1.634246,0.2762577,100,160,162,111,2,4
0.1840554,162,1.73609,0.2820037,93,161,162,162,1,3
0.1840554,162,1.845899,0.2881989,93,161,162,162,2,5
0.1840554,162,1.770811,0.2839626,92,160,162,162,2,4
0.1840554,162,1.871104,0.289621,99,161,162,162,1,4
0.1840554,162,1.931641,0.2930364,103,160,162,162,1,3
0.1840554,162,1.631053,0.2760776,96,161,162,147,0,0
0.1840554,162,1.600307,0.2743429,92,161,162,111,2,2
0.1840554,162,1.650361,0.2771669,97,161,162,153,2,3
0.1840554,162,1.741418,0.2823042,96,162,162,162,2,4
0.1840554,162,1.466446,0.2667906,95,162,162,158,2,4
0.1840554,162,1.633729,0.2762286,95,160,162,162,2,6
0.1840554,162,1.644649,0.2768447,93,161,162,93,1,2
0.1840554,162,1.573365,0.2728229,97,161,162,152,2,4
0.1840554,162,1.413927,0.2638276,90,159,162,113,1,2
0.1840554,162,0.9557028,0.2379751,83,160,162,107,1,3
0.1840554,162,1.308214,0.2578633,92,160,162,152,0,0
0.1840554,162,0.8754072,0.2334449,83,159,162,162,1,1
0.1840554,162,1.386892,0.2623023,91,160,162,162,1,6
0.1840554,162,1.453273,0.2660474,89,161,162,162,0,0
0.1840554,162,1.611625,0.2749815,92,159,162,162,1,2
0.1840554,162,1.021275,0.2416746,84,159,162,162,0,1
0.1840554,162,1.647379,0.2769987,95,161,162,85,2,4
0.1840554,162,1.063484,0.244056,86,160,162,81,0,0
0.1840554,162,1.644967,0.2768626,91,159,162,159,1,1
